domain,privacy_url,status,screenshot_file,title,text_length,error
ataat.com.sa,https://ataat.com.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,ataat_com_sa.png,سياسة الخصوصية - عطاءات العلم,27138,
atah.com.sa,https://www.atah.com.sa/ar/store/pages/privacy,success,atah_com_sa.png,اتاح | سياسة الخصوصية,2114,
atara.sa,https://atara.sa/p/mQnxZ,success,atara_sa.png,سياسة الخصوصية - مستلزمات الصلاة والازياء النسائية الراقية,4068,
atco.com.sa,https://www.atcogroup.com/privacy-policy-terms-of-use,success,atco_com_sa.png,Privacy Policy & Terms of Use | A. A. Turki Group,7413,
atd.com.sa,https://www.atd.com.sa/privacy.html,success,atd_com_sa.png,شروط الاستخدام وسياسة الخصوصية | أثير التقنية الرقمية,1984,
athal.com.sa,https://www.athal.com.sa/privacy-policy/,success,athal_com_sa.png,Privacy Policy - Wizor's Investments – Business,12552,
athar.com.sa,https://www.athar.com.sa/privacy-policy,success,athar_com_sa.png,,0,
athar.edu.sa,https://athar.edu.sa/privacy,success,athar_edu_sa.png,سياسة الخصوصية - أكاديمية أثر,3246,
athletics.sa,https://athletics.sa/,success,athletics_sa.png,الاتحاد السعودي لألعاب القوى – Saudi Athletics Federation,2831,
atit.sa,https://www.atit.sa/ar/privacy,success,atit_sa.png,سياسة الخصوصية | التقنيات العربية لتقنية المعلومات,2020,
atlas.sa,https://atlas.sa/en/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%88%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/page-1804934971,success,atlas_sa.png,Terms of Use and Privacy Policy - شركة اطلس للكهرباء,10746,
ats.edu.sa,https://ats.edu.sa/privacy-policy/,success,ats_edu_sa.png,سياسة الخصوصية – مدرسة أجياد التميز,1043,
attaa-tharban.org.sa,https://www.attaa-tharban.org.sa/privacy/,success,attaa-tharban_org_sa.png,جمعية عطاء الخيرية بثربان,2363,
attaa.sa,https://attaa.sa/pages/terms,success,attaa_sa.png,سياسة الخصوصية وشروط الاستخدام | مبادرة العطاء الرقمي,9611,
attag.sa,https://www.attag.sa/privacy-policy,success,attag_sa.png,سياسة الخصوصية | آت تاق,3388,
auction.sa,https://auction.sa/ar/content/terms,success,auction_sa.png,المزاد الإلكتروني - شروط وأحكام استخدام الموقع/المنصة,3524,
audit.sa,https://audit.sa/privacy-policy/,success,audit_sa.png,سياسة الخصوصية - أوديت للاستشارات الإدارية,4005,
aunz.com.sa,https://aunz.com.sa/pages/privacy-policy,success,aunz_com_sa.png,سياسة الخصوصية,6516,
autco.sa,https://autco.sa/policies/privacy-policy,success,autco_sa.png,Privacy policy | AUTCO,7372,
autoono.sa,https://autoono.sa/index.php/privacy-policy/,success,autoono_sa.png,سياسة الخصوصية – شركة اوتو اونو,3506,
autoworks.com.sa,https://auto-works.cc/index.php?route=information/information&information_id=3,success,autoworks_com_sa.png,اتفاقية الخصوصية,5959,
autozone.com.sa,https://lp.autozone.com.sa/privacy-policy/,success,autozone_com_sa.png,Privacy Policy – Autozone,35985,
av.com.sa,https://www.av.com.sa/ar,success,av_com_sa.png,Home | Artistic Venue Event Solutions,655,
ava.com.sa,https://ava.com.sa/privacy/,success,ava_com_sa.png,Privacy – AVA,3355,
avis.com.sa,https://www.avis.com.sa/privacy-policy,success,avis_com_sa.png,سياسة الخصوصية,5111,
avon.com.sa,https://avon.com.sa/ar,success,avon_com_sa.png,Home | My Website,1118,
awa.com.sa,http://www.awa.com.sa/pages/privacy_policy,success,awa_com_sa.png,Ava,2630,
awamiach.sa,https://www.awamiach.sa/privacy/,success,awamiach_sa.png,جمعية العوامية الخيرية للخدمات الإجتماعية,3645,
awan.com.sa,https://awan.com.sa/en/privacy-policy-en/,failed,,,0,HTTP 403
awany.sa,https://awany.sa/privacy-policy/,success,awany_sa.png,الخصوصية - متجر اواني,1821,
awaser.org.sa,https://awaser.org.sa/,failed,,,0,HTTP 403
awazel-alsafrrat.com.sa,https://awazel-alsafrrat.com.sa/privacy-policy/,success,awazel-alsafrrat_com_sa.png,سياسة الخصوصية,5309,
awtad.sa,https://awtad.sa/privacy-policy-ar/,success,awtad_sa.png,سياسة الخصوصية – Awtad,1299,
ayahospital.com.sa,https://ayahospital.com.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,ayahospital_com_sa.png,سياسة الخصوصية | مستشفى اية,4783,
ayama.org.sa,https://www.ayama.org.sa/privacy-policy/,failed,,,0,HTTP 500
ayar.sa,https://www.ayar.sa/privacy-policy,success,ayar_sa.png,Privacy Policy | AYAR,2657,
ayed.com.sa,https://ayed.com.sa/,success,ayed_com_sa.png,عايض آل عبود,4021,
ayen.com.sa,http://ayen.com.sa/policies,success,ayen_com_sa.png,الخدمات | عاين,6643,
ayman1.sa,https://ayman1.sa/privacy-policy/,success,ayman1_sa.png,سياسة الخصوصية – المصمم أيمن Ayman Designer,521,
aytam-najran.sa,https://aytam-najran.sa/Pages/2730,success,aytam-najran_sa.png,سياسة الخصوصية,5491,
aytam-rufqaa.org.sa,https://www.aytam-rufqaa.org.sa/privacy/,success,aytam-rufqaa_org_sa.png,جمعية أيتام الخطة رفقاء,1919,
aytamalmuwayh.org.sa,https://www.aytamalmuwayh.org.sa/privacy-policy/,success,aytamalmuwayh_org_sa.png,اللوائح والسياسات | جمعية رعاية الأيتام بمحافظة المويه (كأبيه),3473,
aytamjubail.org.sa,https://www.aytamjubail.org.sa/privacy-policy/,success,aytamjubail_org_sa.png,سياسة الخصوصية | جمعية أيتام الجبيل,3462,
aytamjumum.org.sa,https://www.aytamjumum.org.sa/privacy-policy/,success,aytamjumum_org_sa.png,سياسة الخصوصية | جمعية رعاية الأيتام بمحافظة الجموم,3580,
aytamna.sa,https://www.aytamna.sa/pageDetails/2,success,aytamna_sa.png,,894,
aytamquryat.org.sa,https://www.aytamquryat.org.sa/governance/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA/?year=2022,success,aytamquryat_org_sa.png,سياسة خصوصية البيانات | جمعية رعاية الأيتام بالقريات,495,
aytamranyah.org.sa,https://www.aytamranyah.org.sa/privacy-policy/,success,aytamranyah_org_sa.png,سياسة الخصوصية | جمعية رعاية الأيتام بمحافظة رنية,3705,
aytamtrubah.org.sa,https://aytamtrubah.org.sa/Pages/4550,success,aytamtrubah_org_sa.png,سياسة الخصوصية,5482,
aytamturaif.org.sa,https://www.aytamturaif.org.sa/pages/privacypolicy/,success,aytamturaif_org_sa.png,سياسة الخصوصية والاسترداد والشروط والأحكام | جمعية رعاية الأيتام بطريف,4339,
aytamturaiff.org.sa,https://aytamturaiff.org.sa/Pages/4161,success,aytamturaiff_org_sa.png,سياسة الخصوصية,5412,
ayyan.com.sa,https://ayyan.com.sa/privacy-policy/,success,ayyan_com_sa.png,سياسة الخصوصية – أيان للاستثمار,3145,
azad.com.sa,https://azad.com.sa/ar/privacy-policy,success,azad_com_sa.png,سياسة الخصوصية: حقوقك وأمانك محفوظان معنا | آزاد العقارية,6751,
azad.sa,https://www.azad.sa/ar/azad-home/privacy-policy,success,azad_sa.png,أزاد للتدريب والاستشارات | Azad Training & Consulting,9002,
azeeema.sa,https://www.azeema.sa/privacy-policy,success,azeeema_sa.png,Privacy Policy | Azeeema,2230,
azl.sa,https://azl.sa/privacy-policy/,success,azl_sa.png,سياسة الخصوصية - خدمات المنازل,4225,
azmx.sa,https://azmx.sa/privacy-policy/,success,azmx_sa.png,Privacy Policy - AZMX,4197,
aztech.sa,https://aztech.sa/privacy-disclaimer,success,aztech_sa.png,Privacy & Disclaimer - AZTech Saudi,5276,
azurepools.com.sa,https://www.azurepools.com.sa/privacy-policy,success,azurepools_com_sa.png,privacy-policy,2468,
azz.com.sa,https://azz.com.sa/privacy/,success,azz_com_sa.png,Privacy Policy – عز للتطوير العقاري,3373,
azzam.sa,https://www.azzam.sa/privacy/,success,azzam_sa.png,سياسة الخصوصية,3237,
b-mark.sa,https://b-mark.sa/,failed,,عيادات بي مارك - رفاهية العلاج,0,"Page.screenshot: Timeout 10000ms exceeded.
Call log:
  - taking page screenshot
"
b-padel.sa,https://b-padel.sa/#1,success,b-padel_sa.png,B-PADEL CLUB,1257,
b7r.com.sa,https://www.b7r.com.sa/usage-policy/,success,b7r_com_sa.png,سياسة الإستخدام - متجر البحر الرقمي,4580,
ba.edu.sa,https://ba.edu.sa/ar/privacy-policy/,failed,,Privacy Policy - Bena Academy & Consulting,0,"Page.screenshot: Timeout 10000ms exceeded.
Call log:
  - taking page screenshot
"
bab.com.sa,https://bab.com.sa/privacy-policy/,success,bab_com_sa.png,Privacy Policy – Bab International Corp,62896,
bab.sa,https://bab.com.sa/privacy-policy/,success,bab_sa.png,Privacy Policy – Bab International Corp,62896,
babil.net.sa,https://babil.net.sa/privacy-policy/,success,babil_net_sa.png,سياسة الخصوصية – برنامج محاماة بابل,4511,
babk.com.sa,https://babk.com.sa/privacy-policy/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://babk.com.sa/privacy-policy/"", waiting until ""domcontentloaded""
"
babygarden.sa,https://babygarden.sa/privacy-policy/,success,babygarden_sa.png,سياسة الخصوصية – BABY GARDEN,3828,
babyjoy.com.sa,https://www.babyjoy.com.sa/ar/privacy-policy.html,failed,,privacy-policy-بيبي جوي السعودية,0,"Page.screenshot: Timeout 10000ms exceeded.
Call log:
  - taking page screenshot
"
babyplanet.sa,https://babyplanet.sa/p/YwvpW,success,babyplanet_sa.png,سياسة الإستخدام والخصوصية - كوكب الطفل,8830,
baca.org.sa,https://baca.org.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-2/,failed,,الجمعية التعاونية الزراعية بالبطين » سياسة خصوصية البيانات,0,"Page.screenshot: Timeout 10000ms exceeded.
Call log:
  - taking page screenshot
"
backcare.com.sa,https://backcare.com.sa/privacy-policy/,success,backcare_com_sa.png,سياسة الخصوصية - متجر باك كير,4169,
backyard.sa,https://www.backyard.sa/terms/privacy-policy,failed,,Backyard Symphony,0,"Page.screenshot: Timeout 10000ms exceeded.
Call log:
  - taking page screenshot
"
bacs.org.sa,https://bacs.org.sa/privacy-policy/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://bacs.org.sa/privacy-policy/"", waiting until ""domcontentloaded""
"
bacs.sa,https://bacs.org.sa/privacy-policy/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://bacs.org.sa/privacy-policy/"", waiting until ""domcontentloaded""
"
bags.com.sa,https://bags.com.sa/pages/privacy-policy,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://bags.com.sa/pages/privacy-policy"", waiting until ""domcontentloaded""
"
baha.gov.sa,https://www.baha.gov.sa/ar/InternalPages/page/53,success,baha_gov_sa.png,سياسة الخصوصية - الموقع الرسمي لأمانة منطقة الباحة,7112,
baha.org.sa,https://www.baha.org.sa/privacy/,success,baha_org_sa.png,الجمعية الخيرية لمكافحة التدخين,5077,
bahahousing.org.sa,https://www.bahahousing.org.sa/privacy/,success,bahahousing_org_sa.png,جمعية الباحة للإسكان التنموي,3206,
bahareth.com.sa,https://bahareth.com.sa/privacy-policy/,success,bahareth_com_sa.png,اتفاقية شروط و أحكام الاستخدام - مكتب محمد باحارث للإستشارات والأبحاث,21842,
bahareth.org.sa,https://bahareth.org.sa/privacy-policy/,success,bahareth_org_sa.png,شركة محمد باحارث الخيرية | اتفاقية شروط و أحكام الاستخدام,6736,
bahr.sa,https://www.bahr.sa/privacy-policy,success,bahr_sa.png,بحر | تعاقد مع أفضل المستقلين السعوديين لتلبية احتياجاتك,14222,
bahri-it.sa,https://bahri-it.sa/home-10/,success,bahri-it_sa.png,Home 10 – Bahri,3467,
bahri.sa,https://www.bahri.sa/en/privacy-policy/,success,bahri_sa.png,Privacy Policy,8043,
baic.sa,https://baic.sa/privacy-policy/,success,baic_sa.png,Privacy Policy Explained: What You Need to Know,5615,
baitalawani.sa,https://baitalawani.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9,success,baitalawani_sa.png,سياسية الخصوصية,3525,
baj.com.sa,https://www.aljazirabank.com.sa/ar-sa/Privacy-Policy,success,baj_com_sa.png,سياسة الخصوصية,14675,
baja.com.sa,https://baja.com.sa/privacy-policy.php,success,baja_com_sa.png,Baja,8647,
bakkah.net.sa,https://bakkah.net.sa/consulting/privacy-policy,success,bakkah_net_sa.png,Privacy Policy | Bakkah Learning,9345,
baks.sa,https://baks.sa/pages/privacy-policy,success,baks_sa.png,سياسة الخصوصية,2813,
balabala.com.sa,https://balabala.com.sa/policies/privacy-policy,success,balabala_com_sa.png,سياسة الخصوصية – Balabala,12270,
balady.gov.sa,https://www.balady.gov.sa/ar/about-balady/policy/%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9-%D9%88%D8%B4%D8%B1%D9%88%D8%B7-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85,success,balady_gov_sa.png,الخصوصية وشروط الاستخدام | منصة بلدي,9582,
balady.sa,https://balady.sa/ar/privacy-policy,success,balady_sa.png,سياسة الخصوصية | منصة بلدي,11120,
balancelab.sa,https://balancelab.sa/privacy-policy/,success,balancelab_sa.png,,2814,
bali.com.sa,https://balics.com/privacy-policy/,success,bali_com_sa.png,Privacy Policy – balics.com,4150,
ballan.com.sa,https://www.ballan.com.sa/privacy.html,failed,,,0,HTTP 403
balubaidparts.com.sa,https://www.balubaidparts.com.sa/privacy-policy/,success,balubaidparts_com_sa.png,Privacy Policy | Balubaid Spare Parts,6371,
bamadecor.sa,https://www.bamadecor.com/bamardouf/privacy,success,bamadecor_sa.png,Privacy| BAMA Arabia Decoration Co.,589,
bamboo.sa,https://bamboo.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/page-209471236,success,bamboo_sa.png,سياسة الخصوصية - مراتب بامبو - Bamboo,5044,
bami.com.sa,https://bami.com.sa/en-us/policies/privacy-policy,failed,,Privacy policy — BAMI | بامي,0,"Page.screenshot: Timeout 10000ms exceeded.
Call log:
  - taking page screenshot
"
banan.org.sa,https://www.banan.org.sa/pages/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9_%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9_%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA/,failed,,سياسة خصوصية البيانات | جمعية بنان للتأهيل المهني للأشخاص ذوي الإعاقة والظروف الخاصة,0,"Page.screenshot: Timeout 10000ms exceeded.
Call log:
  - taking page screenshot
"
banana.sa,https://www.banana.sa/privacy,success,banana_sa.png,الخصوصية,3519,
bankalbilad.com.sa,https://www.bankalbilad.com.sa/ar/Pages/privacy-policy.aspx,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://www.bankalbilad.com.sa/ar/Pages/privacy-policy.aspx"", waiting until ""domcont"
baraa.edu.sa,https://baraa.edu.sa/laws/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D9%85%D8%B9%D9%8A%D8%A9/,success,baraa_edu_sa.png,سياسة الخصوصية في الجمعية - جمعية بارع للطلاب الجامعيين,737,
barakati.sa,https://barakati.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://barakati.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8"
barakatoptical.com.sa,https://barakatoptical.com.sa/pages/privacy,failed,,Privacy,0,"Page.screenshot: Timeout 10000ms exceeded.
Call log:
  - taking page screenshot
"
baraya.com.sa,https://baraya.com.sa/privacy-policy/,failed,,,0,"Page.screenshot: Timeout 10000ms exceeded.
Call log:
  - taking page screenshot
"
barebeauty.sa,https://barebeauty.sa/privacy-policy/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://barebeauty.sa/privacy-policy/"", waiting until ""domcontentloaded""
"
bargain.sa,https://bargain.sa/privacy-policy/,success,bargain_sa.png,سياسة الخصوصية - Bargain,21000,
barqiaty.sa,https://www.barqiaty.sa/privacy-policy,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://www.barqiaty.sa/privacy-policy"", waiting until ""domcontentloaded""
"
basem.org.sa,https://www.basem.org.sa/privacy-policy/,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://www.basem.org.sa/privacy-policy/"", waiting until ""domcontentloaded""
"
bashammakh.sa,https://bashammakh.sa/ar/privacy-policy,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://bashammakh.sa/ar/privacy-policy"", waiting until ""domcontentloaded""
"
bashawat.com.sa,https://www.bashawat.com.sa/privacy.php,failed,,,0,"Page.goto: Timeout 15000ms exceeded.
Call log:
  - navigating to ""https://www.bashawat.com.sa/privacy.php"", waiting until ""domcontentloaded""
"
basmat.org.sa,https://basmat.org.sa/laws/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,basmat_org_sa.png,سياسة خصوصية البيانات - جمعية بسمات للعناية بالأسنان,634,
basmetelriyadh.com.sa,https://www.basmetelriyadh.com.sa/%D8%B3%D9%8A%D8%A7%D8%B3-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,basmetelriyadh_com_sa.png,سياسة الخصوصية لمؤسسة بسمة الرياض لخدمات النظافة,5166,
basurrah.com.sa,https://basurrah.com.sa/,success,basurrah_com_sa.png,باصرة,2334,
bathandbodyworks.com.sa,https://www.bathandbodyworks.com.sa/en/privacy-policy,success,bathandbodyworks_com_sa.png,Privacy Policy | BBW Saudi Arabia,12455,
batic.com.sa,https://batic.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B4%D8%B1%D9%88%D8%B7/,failed,,,0,HTTP 403
batic.sa,https://batic.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B4%D8%B1%D9%88%D8%B7/,failed,,,0,HTTP 403
bawan.com.sa,https://bawan.com.sa/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d8%a7%d9%84%d8%ae%d8%b5%d9%88%d8%b5%d9%8a%d8%a9/,failed,,,0,HTTP 403
baya.sa,https://www.baya.sa/policies/privacy-policy,success,baya_sa.png,Privacy policy – BAYA,15034,
bayan.edu.sa,https://bayan.edu.sa/privacy-policy/,success,bayan_edu_sa.png,Privacy Policy – bayan alsharq,1593,
bayanat.com.sa,https://bayanat.sa/privacy-police/,success,bayanat_com_sa.png,Privacy Police – Bayanat,3134,
bayanat.sa,https://bayanat.sa/privacy-police/,success,bayanat_sa.png,Privacy Police – Bayanat,3134,
bayandata.sa,https://bayandata.sa/privacy-policy/,success,bayandata_sa.png,سياسة الخصوصية - بيان,4064,
bayanmakah.org.sa,https://bayanmakah.org.sa/Pages/12482,success,bayanmakah_org_sa.png,سياسة الخصوصية,5418,
